Country,ISO2,ISO3,OMNIARegion,ZijieRegion,Metric,Unit,OMNIA2019_kt,BGSRecordPresent,BGS_Country,EstimatedYears,BGSNotes,AlignmentFactor_vs_old_2025,HistoricalSource2019,HistoricalSource2020_2024,ProjectionMethod2025_2050,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Luxembourg,LU,LUX,EUW,Europe,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,GL,GRL,EUW,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,FO,FRO,EUW,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,AD,AND,EUW,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,FR,FRA,EUM,Europe,Primary aluminium ingot production,kt,430.0,True,France,,,2.117520207204791,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,430.0,417.0,438.9,388.59,356.7,429.2,429.2,463.4957501435967,441.51023242741024,442.4588500795833,434.08836504487715,421.7085412375984,405.21482876168585,387.1562122864597,368.3034389063288,346.5697111898939,322.93950414548755,298.2987182316104,274.50474491764174,250.3747760138,225.42119891668892,202.2841364478702,181.44339582953504,159.5941607039669,134.41037286843203,109.50231655973268,86.27515697109321,64.42706577678008,42.514867892939655,20.303270820741737,20.065739936243883,19.846526256586724
Monaco,MC,MCO,EUM,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,IT,ITA,EUM,Europe,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,SM,SMR,EUM,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ES,ESP,EUM,Europe,Primary aluminium ingot production,kt,240.0,True,Spain,2020;2021,,0.0,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,240.0,200.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,GR,GRC,EUM,Europe,Primary aluminium ingot production,kt,180.0,True,Greece,,,2.145038979701861,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,180.0,189.036,183.77,186.448,182.875,182.0,182.0,196.54293226033224,187.22008923995494,187.62234556030793,184.07288545705416,178.82328635890707,171.82921443296092,164.1715532062807,156.17713392579648,146.96106112898576,136.94079625927012,126.49200074127003,116.40229164727586,106.1701053926179,95.58867242040397,85.77752291125903,76.94011659127534,67.67506348583872,56.99601086219625,46.433880740613574,36.584526022224985,27.31995799481355,18.028205863268912,8.609495082420773,8.508771361594563,8.415814955029786
Portugal,PT,PRT,EUM,Europe,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CY,CYP,EUM,Europe,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,MT,MLT,EUM,Europe,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran (Islamic Republic of),IR,IRN,MEA,Middle East,Primary aluminium ingot production,kt,360.0,True,Iran,,Years ended 20 March following the stated year,1.7881048535382662,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,360.0,446.836,562.649,632.166,635.596,604.526,604.526,587.8083156247725,581.142152102713,575.1800070808109,569.7823769362915,564.8743169591842,562.5778012157551,563.2261364766753,565.0802754492281,568.6659131572872,573.7528909133266,579.986587379792,587.0553506924497,594.662456941513,602.5451793577887,610.7335026093704,619.0311880060988,626.91183397203,634.435269202071,641.6282343732792,648.2503126099904,654.3968705221547,660.1616013428109,665.333237625343,669.579523744653,673.18395513845
Saudi Arabia,SA,SAU,MEA,Middle East,Primary aluminium ingot production,kt,790.0,True,Saudi Arabia,,,1.329016345376363,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,790.0,796.004,998.0,952.0,895.0,986.0,986.0,958.7329564088653,947.8602441801925,938.1358071971754,929.3321108756008,921.3269181503453,917.581232236057,918.6386864518679,921.6628426121274,927.5111250352925,935.8081380131543,945.97548353003,957.5048480673378,969.9122660470052,982.7692222448327,996.1246225519486,1009.6583957911048,1022.5119652362705,1034.7829132795646,1046.5148547656402,1057.3156625743982,1067.3408825010747,1076.7433310130773,1085.1784245815536,1092.1042443372623,1097.9831798243777
United Arab Emirates,AE,ARE,MEA,Middle East,Primary aluminium ingot production,kt,2600.0,True,United Arab Emirates,,,1.101690059119718,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,2600.0,2520.0,2540.0,2650.0,2660.0,2690.0,2690.0,2615.610195476519,2585.94731931513,2559.4171616231256,2535.398963747836,2513.5592391728487,2503.3402786156116,2506.2252196303493,2514.475706517873,2530.4309597818833,2553.066826831019,2580.8053252492705,2612.2596767760024,2646.109529073473,2681.185809166937,2717.6219418506507,2754.544710626848,2789.6117509995615,2823.0892867363373,2855.0963076263406,2884.5630145285304,2911.913766661147,2937.565477104643,2960.5780548928797,2979.473039824783,2995.5119206162026
Iraq,IQ,IRQ,MEA,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,QA,QAT,MEA,Middle East,Primary aluminium ingot production,kt,627.0,True,Qatar,,,1.1582367281686463,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,627.0,655.0,662.0,638.0,677.0,682.0,682.0,663.1398339460915,655.6193575364009,648.8931242479448,642.8037521472208,637.2666918646404,634.6758624594228,635.407286166505,637.4990452956094,641.5442061603138,647.2831137170094,654.3156995613392,662.2903715841018,670.8723787465087,679.7653241084948,689.0030350714289,698.3641236607845,707.2547264615988,715.7423396112201,723.857130781102,731.3278720849286,738.2621519936439,744.7656711469764,750.6000867795331,755.3905625131978,759.4569255986061
Kuwait,KW,KWT,MEA,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,OM,OMN,MEA,Middle East,Primary aluminium ingot production,kt,391.0,True,Oman,,,1.0866173545392097,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,391.0,397.0,395.0,395.0,398.0,399.0,399.0,387.96597323239075,383.5661637199765,379.6310213708651,376.0684708309987,372.82904699998755,371.31329783183236,371.7412128745388,372.9649839779299,375.33158102340946,378.68909438869025,382.8034664589067,387.46900038424724,392.48985208190174,397.69261630394345,403.09708356818203,408.5737321710455,413.7751258917565,418.7407529397021,423.48826272970626,427.85897501742886,431.9158337910028,435.7206785742575,439.134068365152,441.93670739408486,444.31570867132524
Bahrain,BH,BHR,MEA,Middle East,Primary aluminium ingot production,kt,1365.0,True,Bahrain,,,1.265315118351696,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,1365.0,1548.0,1561.222,1600.111,1620.665,1622.0,1622.0,1577.1448836665106,1559.2589412375985,1543.261946525171,1528.779598215238,1515.6108126164909,1509.4490453213837,1511.188589680456,1516.1634185769478,1525.784021102682,1539.4328598958787,1556.1584526224226,1575.1246080783183,1595.535188162518,1616.6852722932238,1638.6553121493516,1660.918780905854,1682.063293725386,1702.249376612022,1721.5487773122395,1739.3164347826305,1755.8082265889889,1771.2755404697884,1785.1515260357808,1796.5447102586609,1806.215738007242
Yemen,YE,YEM,MEA,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey,TR,TUR,MDA,Europe,Primary aluminium ingot production,kt,80.0,True,Turkey,2023;2024,,2.174503800851611,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,80.0,79.9,79.2,82.0,82.0,82.0,82.0,88.55231013927057,84.3519083388808,84.53314470299588,82.9339374037277,80.56873341445264,77.41755815111426,73.96740309293965,70.36552187865556,66.21322534382875,61.69860051241841,56.9909014328799,52.44498854437703,47.83488264942125,43.06742383776443,38.647015817160664,34.66532725540977,30.490962669443817,25.679521377473037,20.920759454562162,16.483138097925544,12.308992063597314,8.122598246088192,3.879003278892876,3.833622261817331,3.791740803914519
Israel,IL,ISR,MDA,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syrian Arab Republic,SY,SYR,MDA,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,JO,JOR,MDA,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,LB,LBN,MDA,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State of Palestine,PS,PSE,MDA,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value held to 2025; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
